event_id,timestamp,model_id,client_id,filters_used,selected
E0001050,2025-02-04T00:00:00,10043,C036,brown hair + green eyes + lookbook,1
E0001051,2025-02-04T00:00:00,10043,C036,editorial + runway height 175–182,1
E0001052,2024-10-18T00:00:00,10043,C036,luxury campaign + SS25 brief,1
E0001053,2024-10-19T00:00:00,10043,C036,luxury campaign + SS25 brief,1
E0001054,2024-08-03T00:00:00,10043,C004,beauty campaign + porcelain skin,1
E0001055,2024-09-20T00:00:00,10043,C004,editorial + runway height 175–182,1
E0001056,2024-09-21T00:00:00,10043,C004,fragrance + high cheekbones,1
E0001057,2024-10-16T00:00:00,10043,C008,blonde + blue eyes + size 0–4,1
E0001058,2024-10-16T00:00:00,10043,C008,beauty campaign + porcelain skin,1
E0001059,2024-12-23T00:00:00,10043,C026,fragrance + high cheekbones,1
E0001060,2024-10-31T00:00:00,10056,C003,luxury campaign + SS25 brief,1
E0001061,2024-10-30T00:00:00,10056,C003,blonde + blue eyes + size 0–4,1
E0001062,2025-02-18T00:00:00,10056,C025,editorial + runway height 175–182,1
E0001063,2025-02-20T00:00:00,10056,C025,luxury campaign + SS25 brief,1
E0001064,2025-09-27T00:00:00,10056,C007,beauty campaign + porcelain skin,1
E0001065,2025-05-05T00:00:00,10056,C025,fragrance + high cheekbones,1
E0001066,2024-10-08T00:00:00,10056,C025,luxury campaign + SS25 brief,1
E0001067,2024-09-01T00:00:00,10056,C002,brown hair + green eyes + lookbook,1
E0001068,2024-09-02T00:00:00,10056,C002,beauty campaign + porcelain skin,1
E0001069,2025-02-13T00:00:00,10056,C002,luxury campaign + SS25 brief,1
E0001070,2025-02-14T00:00:00,10056,C002,beauty campaign + porcelain skin,1
E0001071,2024-10-02T00:00:00,10452,C015,editorial + runway height 175–182,1
E0001072,2024-10-01T00:00:00,10452,C015,brown hair + green eyes + lookbook,1
E0001073,2024-10-08T00:00:00,10452,C002,fragrance + high cheekbones,1
E0001074,2024-10-06T00:00:00,10452,C002,brown hair + green eyes + lookbook,1
E0001075,2025-09-05T00:00:00,10452,C025,luxury campaign + SS25 brief,1
E0001076,2025-09-04T00:00:00,10452,C025,fragrance + high cheekbones,1
E0001077,2025-01-24T00:00:00,10452,C013,beauty campaign + porcelain skin,1
E0001078,2025-01-25T00:00:00,10452,C013,fragrance + high cheekbones,1
E0001079,2024-05-04T00:00:00,10452,C017,beauty campaign + porcelain skin,1
E0001080,2024-12-04T00:00:00,10452,C002,beauty campaign + porcelain skin,1
E0001081,2025-03-12T00:00:00,10452,C027,brown hair + green eyes + lookbook,1
E0001082,2024-10-17T00:00:00,10057,C013,luxury campaign + SS25 brief,1
E0001083,2025-03-03T00:00:00,10057,C018,beauty campaign + porcelain skin,1
E0001084,2024-11-17T00:00:00,10057,C024,fragrance + high cheekbones,1
E0001085,2025-10-13T00:00:00,10057,C010,luxury campaign + SS25 brief,1
E0001086,2025-10-13T00:00:00,10057,C010,fragrance + high cheekbones,1
E0001087,2025-04-30T00:00:00,10057,C014,blonde + blue eyes + size 0–4,1
E0001088,2025-04-03T00:00:00,10057,C010,editorial + runway height 175–182,1
E0001089,2025-04-04T00:00:00,10057,C010,editorial + runway height 175–182,1
E0001090,2024-05-31T00:00:00,10057,C021,editorial + runway height 175–182,1
E0001091,2024-06-02T00:00:00,10057,C021,beauty campaign + porcelain skin,1
E0001092,2025-06-03T00:00:00,10057,C003,editorial + runway height 175–182,1
E0001093,2024-08-29T00:00:00,10057,C013,beauty campaign + porcelain skin,1
E0001094,2024-08-29T00:00:00,10057,C013,editorial + runway height 175–182,1
E0001095,2025-04-27T00:00:00,10057,C004,brown hair + green eyes + lookbook,1
E0001096,2024-09-26T00:00:00,10057,C018,beauty campaign + porcelain skin,1
E0001097,2024-10-11T00:00:00,9897,C010,beauty campaign + porcelain skin,1
E0001098,2024-10-11T00:00:00,9897,C010,luxury campaign + SS25 brief,1
E0001099,2025-03-21T00:00:00,9897,C010,editorial + runway height 175–182,1
E0001100,2025-03-23T00:00:00,9897,C010,brown hair + green eyes + lookbook,1
E0001101,2025-02-11T00:00:00,9897,C030,brown hair + green eyes + lookbook,1
E0001102,2025-02-11T00:00:00,9897,C030,luxury campaign + SS25 brief,1
E0001103,2025-03-22T00:00:00,9897,C029,blonde + blue eyes + size 0–4,1
E0001104,2025-03-22T00:00:00,9897,C029,editorial + runway height 175–182,1
E0001105,2024-05-07T00:00:00,9897,C033,blonde + blue eyes + size 0–4,1
E0001106,2024-05-07T00:00:00,9897,C033,brown hair + green eyes + lookbook,1
E0001107,2024-10-04T00:00:00,9897,C030,beauty campaign + porcelain skin,1
E0001108,2024-10-06T00:00:00,9897,C030,luxury campaign + SS25 brief,1
E0001109,2024-11-03T00:00:00,9897,C029,brown hair + green eyes + lookbook,1
E0001110,2024-09-08T00:00:00,10164,C008,editorial + runway height 175–182,1
E0001111,2024-12-30T00:00:00,10164,C032,luxury campaign + SS25 brief,1
E0001112,2024-12-17T00:00:00,10164,C009,blonde + blue eyes + size 0–4,1
E0001113,2025-04-04T00:00:00,10164,C014,beauty campaign + porcelain skin,1
E0001114,2024-12-02T00:00:00,10164,C037,luxury campaign + SS25 brief,1
E0001115,2024-11-20T00:00:00,10164,C011,luxury campaign + SS25 brief,1
E0001116,2024-11-19T00:00:00,10164,C011,brown hair + green eyes + lookbook,1
E0001117,2024-08-24T00:00:00,10164,C012,beauty campaign + porcelain skin,1
E0001118,2025-03-09T00:00:00,10164,C008,beauty campaign + porcelain skin,1
E0001119,2025-03-08T00:00:00,10164,C008,beauty campaign + porcelain skin,1
E0001120,2025-10-07T00:00:00,10236,C008,beauty campaign + porcelain skin,1
E0001121,2025-10-07T00:00:00,10236,C008,beauty campaign + porcelain skin,1
E0001122,2025-08-27T00:00:00,10236,C034,brown hair + green eyes + lookbook,1
E0001123,2025-08-27T00:00:00,10236,C034,beauty campaign + porcelain skin,1
E0001124,2024-10-18T00:00:00,10236,C021,brown hair + green eyes + lookbook,1
E0001125,2024-10-19T00:00:00,10180,C037,brown hair + green eyes + lookbook,1
E0001126,2025-04-05T00:00:00,10180,C034,beauty campaign + porcelain skin,1
E0001127,2025-06-22T00:00:00,10180,C032,blonde + blue eyes + size 0–4,1
E0001128,2025-06-23T00:00:00,10180,C032,editorial + runway height 175–182,1
E0001129,2025-07-27T00:00:00,10180,C017,beauty campaign + porcelain skin,1
E0001130,2025-07-28T00:00:00,10180,C017,editorial + runway height 175–182,1
E0001131,2025-01-09T00:00:00,10180,C032,brown hair + green eyes + lookbook,1
E0001132,2025-01-24T00:00:00,10180,C032,fragrance + high cheekbones,1
E0001133,2025-01-25T00:00:00,10180,C032,blonde + blue eyes + size 0–4,1
E0001134,2025-02-24T00:00:00,10180,C034,brown hair + green eyes + lookbook,1
E0001135,2025-02-25T00:00:00,10180,C034,blonde + blue eyes + size 0–4,1
E0001136,2024-06-07T00:00:00,10180,C004,brown hair + green eyes + lookbook,1
E0001137,2024-06-08T00:00:00,10180,C004,luxury campaign + SS25 brief,1
E0001138,2024-11-15T00:00:00,10180,C034,luxury campaign + SS25 brief,1
E0001139,2025-05-20T00:00:00,10180,C037,luxury campaign + SS25 brief,1
E0001140,2025-05-20T00:00:00,10180,C037,fragrance + high cheekbones,1
E0001141,2025-02-18T00:00:00,10180,C034,blonde + blue eyes + size 0–4,1
E0001142,2024-12-08T00:00:00,10259,C024,brown hair + green eyes + lookbook,1
E0001143,2024-12-09T00:00:00,10259,C024,editorial + runway height 175–182,1
E0001144,2024-11-12T00:00:00,10259,C003,blonde + blue eyes + size 0–4,1
E0001145,2024-11-12T00:00:00,10259,C003,blonde + blue eyes + size 0–4,1
E0001146,2025-02-04T00:00:00,10259,C010,blonde + blue eyes + size 0–4,1
E0001147,2025-02-02T00:00:00,10259,C010,brown hair + green eyes + lookbook,1
E0001148,2024-06-16T00:00:00,10259,C003,blonde + blue eyes + size 0–4,1
E0001149,2024-06-15T00:00:00,10259,C003,luxury campaign + SS25 brief,1
E0001150,2024-08-23T00:00:00,10259,C027,editorial + runway height 175–182,1
E0001151,2024-08-24T00:00:00,10259,C027,brown hair + green eyes + lookbook,1
E0001152,2024-10-05T00:00:00,10259,C022,editorial + runway height 175–182,1
E0001153,2024-10-06T00:00:00,10259,C022,fragrance + high cheekbones,1
E0001154,2025-10-13T00:00:00,10259,C018,brown hair + green eyes + lookbook,1
E0001155,2025-04-13T00:00:00,10259,C018,brown hair + green eyes + lookbook,1
E0001156,2025-05-03T00:00:00,10259,C036,brown hair + green eyes + lookbook,1
E0001157,2024-07-04T00:00:00,10067,C037,fragrance + high cheekbones,1
E0001158,2025-10-06T00:00:00,10067,C007,fragrance + high cheekbones,1
E0001159,2025-10-06T00:00:00,10067,C007,brown hair + green eyes + lookbook,1
E0001160,2025-05-05T00:00:00,10067,C029,editorial + runway height 175–182,1
E0001161,2025-10-15T00:00:00,10067,C035,fragrance + high cheekbones,1
E0001162,2025-10-13T00:00:00,10067,C035,luxury campaign + SS25 brief,1
E0001163,2024-10-01T00:00:00,10067,C037,editorial + runway height 175–182,1
E0001164,2024-10-01T00:00:00,10067,C037,fragrance + high cheekbones,1
E0001165,2024-04-30T00:00:00,10067,C010,fragrance + high cheekbones,1
E0001166,2024-09-20T00:00:00,10067,C037,luxury campaign + SS25 brief,1
E0001167,2024-09-20T00:00:00,10067,C037,brown hair + green eyes + lookbook,1
E0001168,2024-10-25T00:00:00,10067,C019,blonde + blue eyes + size 0–4,1
E0001169,2024-08-05T00:00:00,10067,C037,brown hair + green eyes + lookbook,1
E0001170,2024-08-03T00:00:00,10067,C037,brown hair + green eyes + lookbook,1
E0001171,2025-08-16T00:00:00,9865,C036,brown hair + green eyes + lookbook,1
E0001172,2024-10-21T00:00:00,9865,C021,beauty campaign + porcelain skin,1
E0001173,2025-04-20T00:00:00,9865,C036,beauty campaign + porcelain skin,1
E0001174,2024-07-04T00:00:00,9865,C037,luxury campaign + SS25 brief,1
E0001175,2024-07-04T00:00:00,9865,C037,fragrance + high cheekbones,1
E0001176,2025-04-13T00:00:00,9865,C012,blonde + blue eyes + size 0–4,1
E0001177,2025-08-23T00:00:00,9865,C025,beauty campaign + porcelain skin,1
E0001178,2025-03-06T00:00:00,9945,C029,fragrance + high cheekbones,1
E0001179,2025-03-04T00:00:00,9945,C029,luxury campaign + SS25 brief,1
E0001180,2025-01-08T00:00:00,9945,C021,editorial + runway height 175–182,1
E0001181,2025-01-07T00:00:00,9945,C021,beauty campaign + porcelain skin,1
E0001182,2025-02-25T00:00:00,9945,C023,editorial + runway height 175–182,1
E0001183,2025-02-03T00:00:00,9945,C038,editorial + runway height 175–182,1
E0001184,2025-07-03T00:00:00,9945,C023,fragrance + high cheekbones,1
E0001185,2024-07-25T00:00:00,9945,C021,fragrance + high cheekbones,1
E0001186,2024-07-25T00:00:00,9945,C021,editorial + runway height 175–182,1
E0001187,2025-02-09T00:00:00,9945,C009,beauty campaign + porcelain skin,1
E0001188,2025-02-09T00:00:00,9945,C009,editorial + runway height 175–182,1
E0001189,2025-06-07T00:00:00,10060,C001,luxury campaign + SS25 brief,1
E0001190,2024-11-24T00:00:00,10060,C030,luxury campaign + SS25 brief,1
E0001191,2024-11-24T00:00:00,10060,C030,luxury campaign + SS25 brief,1
E0001192,2024-10-03T00:00:00,10060,C029,beauty campaign + porcelain skin,1
E0001193,2024-08-27T00:00:00,10060,C005,fragrance + high cheekbones,1
E0001194,2024-08-29T00:00:00,10060,C005,beauty campaign + porcelain skin,1
E0001195,2025-04-09T00:00:00,10060,C009,brown hair + green eyes + lookbook,1
E0001196,2025-04-04T00:00:00,10060,C010,blonde + blue eyes + size 0–4,1
E0001197,2025-04-04T00:00:00,10060,C010,brown hair + green eyes + lookbook,1
E0001198,2025-10-10T00:00:00,10060,C005,editorial + runway height 175–182,1
E0001199,2025-07-06T00:00:00,10060,C005,beauty campaign + porcelain skin,1
E0001200,2025-07-04T00:00:00,10060,C005,fragrance + high cheekbones,1
E0001201,2025-03-01T00:00:00,10060,C009,beauty campaign + porcelain skin,1
E0001202,2025-03-02T00:00:00,10060,C009,editorial + runway height 175–182,1
E0001203,2025-09-24T00:00:00,10060,C001,beauty campaign + porcelain skin,1
E0001204,2025-02-15T00:00:00,10060,C037,beauty campaign + porcelain skin,1
E0001205,2025-02-14T00:00:00,10060,C037,luxury campaign + SS25 brief,1
E0001206,2024-09-09T00:00:00,10060,C019,blonde + blue eyes + size 0–4,1
E0001207,2024-05-10T00:00:00,10060,C018,brown hair + green eyes + lookbook,1
E0001208,2024-05-11T00:00:00,10060,C018,editorial + runway height 175–182,1
E0001209,2024-08-03T00:00:00,10060,C009,luxury campaign + SS25 brief,1
E0001210,2024-08-02T00:00:00,10060,C009,editorial + runway height 175–182,1
E0001211,2025-02-17T00:00:00,10060,C005,brown hair + green eyes + lookbook,1
E0001212,2025-02-17T00:00:00,10060,C005,fragrance + high cheekbones,1
E0001213,2024-10-18T00:00:00,9804,C010,blonde + blue eyes + size 0–4,1
E0001214,2024-10-18T00:00:00,9804,C010,beauty campaign + porcelain skin,1
E0001215,2025-06-28T00:00:00,9804,C023,fragrance + high cheekbones,1
E0001216,2025-06-30T00:00:00,9804,C023,brown hair + green eyes + lookbook,1
E0001217,2024-07-09T00:00:00,9804,C010,brown hair + green eyes + lookbook,1
E0001218,2024-07-10T00:00:00,9804,C010,editorial + runway height 175–182,1
E0001219,2025-04-12T00:00:00,9804,C025,beauty campaign + porcelain skin,1
E0001220,2025-02-02T00:00:00,10140,C003,beauty campaign + porcelain skin,1
E0001221,2024-12-15T00:00:00,10140,C018,fragrance + high cheekbones,1
E0001222,2024-12-14T00:00:00,10140,C018,beauty campaign + porcelain skin,1
E0001223,2025-02-06T00:00:00,10165,C013,fragrance + high cheekbones,1
E0001224,2024-12-27T00:00:00,10165,C026,luxury campaign + SS25 brief,1
E0001225,2025-05-12T00:00:00,10165,C016,brown hair + green eyes + lookbook,1
E0001226,2025-10-13T00:00:00,10165,C014,brown hair + green eyes + lookbook,1
E0001227,2025-06-05T00:00:00,10165,C025,luxury campaign + SS25 brief,1
E0001228,2025-06-06T00:00:00,10165,C025,blonde + blue eyes + size 0–4,1
E0001229,2024-10-04T00:00:00,10165,C017,luxury campaign + SS25 brief,1
E0001230,2024-10-24T00:00:00,10165,C028,blonde + blue eyes + size 0–4,1
E0001231,2024-10-23T00:00:00,10165,C028,editorial + runway height 175–182,1
E0001232,2024-06-08T00:00:00,10165,C026,editorial + runway height 175–182,1
E0001233,2025-02-13T00:00:00,10165,C030,brown hair + green eyes + lookbook,1
E0001234,2024-06-21T00:00:00,10165,C007,luxury campaign + SS25 brief,1
E0001235,2024-10-22T00:00:00,10165,C017,fragrance + high cheekbones,1
E0001236,2024-10-20T00:00:00,10165,C017,luxury campaign + SS25 brief,1
E0001237,2024-12-30T00:00:00,10165,C030,luxury campaign + SS25 brief,1
E0001238,2025-03-27T00:00:00,10165,C016,luxury campaign + SS25 brief,1
E0001239,2025-03-26T00:00:00,10165,C016,beauty campaign + porcelain skin,1
E0001240,2024-08-10T00:00:00,10165,C031,beauty campaign + porcelain skin,1
E0001241,2025-04-13T00:00:00,10165,C016,editorial + runway height 175–182,1
E0001242,2025-09-23T00:00:00,10165,C026,beauty campaign + porcelain skin,1
E0001243,2025-09-22T00:00:00,10165,C026,blonde + blue eyes + size 0–4,1
E0001244,2024-11-16T00:00:00,9869,C022,luxury campaign + SS25 brief,1
E0001245,2024-11-14T00:00:00,9869,C022,beauty campaign + porcelain skin,1
E0001246,2024-11-03T00:00:00,9869,C007,editorial + runway height 175–182,1
E0001247,2024-11-02T00:00:00,9869,C007,beauty campaign + porcelain skin,1
E0001248,2024-05-15T00:00:00,9869,C022,blonde + blue eyes + size 0–4,1
E0001249,2024-05-13T00:00:00,9869,C022,brown hair + green eyes + lookbook,1
E0001250,2024-11-07T00:00:00,9869,C030,luxury campaign + SS25 brief,1
E0001251,2025-04-23T00:00:00,9869,C006,beauty campaign + porcelain skin,1
E0001252,2025-04-23T00:00:00,9869,C006,fragrance + high cheekbones,1
E0001253,2025-05-17T00:00:00,9869,C034,brown hair + green eyes + lookbook,1
E0001254,2025-03-14T00:00:00,9869,C005,blonde + blue eyes + size 0–4,1
E0001255,2025-05-15T00:00:00,10208,C020,editorial + runway height 175–182,1
E0001256,2025-05-13T00:00:00,10208,C020,blonde + blue eyes + size 0–4,1
E0001257,2025-02-10T00:00:00,10208,C008,fragrance + high cheekbones,1
E0001258,2025-02-10T00:00:00,10208,C008,luxury campaign + SS25 brief,1
E0001259,2025-05-06T00:00:00,10208,C009,editorial + runway height 175–182,1
E0001260,2025-05-06T00:00:00,10208,C009,blonde + blue eyes + size 0–4,1
E0001261,2024-11-26T00:00:00,10208,C003,fragrance + high cheekbones,1
E0001262,2024-11-24T00:00:00,10208,C003,luxury campaign + SS25 brief,1
E0001263,2025-07-03T00:00:00,10208,C011,beauty campaign + porcelain skin,1
E0001264,2025-07-01T00:00:00,10208,C009,blonde + blue eyes + size 0–4,1
E0001265,2025-07-03T00:00:00,10208,C009,editorial + runway height 175–182,1
E0001266,2024-11-01T00:00:00,10208,C003,editorial + runway height 175–182,1
E0001267,2025-04-13T00:00:00,10208,C009,blonde + blue eyes + size 0–4,1
E0001268,2024-09-03T00:00:00,10208,C003,beauty campaign + porcelain skin,1
E0001269,2024-09-01T00:00:00,10208,C003,brown hair + green eyes + lookbook,1
E0001270,2024-09-21T00:00:00,10208,C023,editorial + runway height 175–182,1
E0001271,2024-09-20T00:00:00,10208,C023,editorial + runway height 175–182,1
E0001272,2025-03-28T00:00:00,10024,C035,brown hair + green eyes + lookbook,1
E0001273,2025-03-26T00:00:00,10024,C035,fragrance + high cheekbones,1
E0001274,2025-09-26T00:00:00,10024,C031,luxury campaign + SS25 brief,1
E0001275,2025-09-23T00:00:00,10024,C007,blonde + blue eyes + size 0–4,1
E0001276,2025-02-03T00:00:00,10024,C035,beauty campaign + porcelain skin,1
E0001277,2025-03-11T00:00:00,10024,C029,blonde + blue eyes + size 0–4,1
E0001278,2024-05-18T00:00:00,10024,C007,brown hair + green eyes + lookbook,1
E0001279,2024-05-16T00:00:00,10024,C007,luxury campaign + SS25 brief,1
E0001280,2024-09-04T00:00:00,10024,C007,blonde + blue eyes + size 0–4,1
E0001281,2024-07-12T00:00:00,10024,C030,editorial + runway height 175–182,1
E0001282,2025-08-21T00:00:00,10437,C013,brown hair + green eyes + lookbook,1
E0001283,2025-08-21T00:00:00,10437,C013,beauty campaign + porcelain skin,1
E0001284,2025-02-18T00:00:00,10437,C018,beauty campaign + porcelain skin,1
E0001285,2025-02-05T00:00:00,10437,C037,editorial + runway height 175–182,1
E0001286,2025-02-04T00:00:00,10437,C037,blonde + blue eyes + size 0–4,1
E0001287,2025-09-02T00:00:00,10437,C038,editorial + runway height 175–182,1
E0001288,2025-09-02T00:00:00,10437,C038,luxury campaign + SS25 brief,1
E0001289,2025-06-24T00:00:00,10437,C016,beauty campaign + porcelain skin,1
E0001290,2025-06-26T00:00:00,10437,C016,beauty campaign + porcelain skin,1
E0001291,2024-06-27T00:00:00,10437,C001,fragrance + high cheekbones,1
E0001292,2024-07-26T00:00:00,10437,C018,blonde + blue eyes + size 0–4,1
E0001293,2024-07-26T00:00:00,10437,C018,beauty campaign + porcelain skin,1
E0001294,2025-10-12T00:00:00,10437,C023,editorial + runway height 175–182,1
E0001295,2025-10-11T00:00:00,10437,C023,editorial + runway height 175–182,1
E0001296,2024-11-18T00:00:00,10437,C018,editorial + runway height 175–182,1
E0001297,2024-11-19T00:00:00,10437,C018,brown hair + green eyes + lookbook,1
E0001298,2024-09-09T00:00:00,10437,C013,beauty campaign + porcelain skin,1
E0001299,2024-09-03T00:00:00,10437,C023,fragrance + high cheekbones,1
E0001300,2024-09-02T00:00:00,10437,C023,fragrance + high cheekbones,1
E0001301,2024-07-11T00:00:00,9683,C001,beauty campaign + porcelain skin,1
E0001302,2024-05-09T00:00:00,9683,C006,editorial + runway height 175–182,1
E0001303,2024-08-18T00:00:00,9683,C024,luxury campaign + SS25 brief,1
E0001304,2024-12-20T00:00:00,10076,C014,luxury campaign + SS25 brief,1
E0001305,2024-12-22T00:00:00,10076,C014,brown hair + green eyes + lookbook,1
E0001306,2024-09-14T00:00:00,10076,C015,luxury campaign + SS25 brief,1
E0001307,2024-09-15T00:00:00,10076,C015,editorial + runway height 175–182,1
E0001308,2024-05-18T00:00:00,10076,C005,luxury campaign + SS25 brief,1
E0001309,2024-09-12T00:00:00,10076,C014,fragrance + high cheekbones,1
E0001310,2024-04-26T00:00:00,10076,C005,fragrance + high cheekbones,1
E0001311,2025-05-01T00:00:00,10076,C036,beauty campaign + porcelain skin,1
E0001312,2025-05-02T00:00:00,10076,C036,brown hair + green eyes + lookbook,1
E0001313,2024-11-30T00:00:00,10076,C034,editorial + runway height 175–182,1
E0001314,2025-10-15T00:00:00,10291,C002,blonde + blue eyes + size 0–4,1
E0001315,2025-03-02T00:00:00,10291,C031,editorial + runway height 175–182,1
E0001316,2025-03-01T00:00:00,10291,C031,beauty campaign + porcelain skin,1
E0001317,2025-03-13T00:00:00,10291,C034,blonde + blue eyes + size 0–4,1
E0001318,2025-07-07T00:00:00,10291,C031,beauty campaign + porcelain skin,1
E0001319,2024-06-10T00:00:00,10291,C009,luxury campaign + SS25 brief,1
E0001320,2024-06-09T00:00:00,10291,C009,editorial + runway height 175–182,1
E0001321,2024-10-25T00:00:00,10291,C023,luxury campaign + SS25 brief,1
E0001322,2024-10-24T00:00:00,10291,C023,brown hair + green eyes + lookbook,1
E0001323,2024-07-14T00:00:00,10291,C009,luxury campaign + SS25 brief,1
E0001324,2024-07-14T00:00:00,10291,C009,beauty campaign + porcelain skin,1
E0001325,2025-02-22T00:00:00,10291,C023,beauty campaign + porcelain skin,1
E0001326,2025-04-03T00:00:00,10291,C009,beauty campaign + porcelain skin,1
E0001327,2024-08-22T00:00:00,10291,C023,luxury campaign + SS25 brief,1
E0001328,2025-08-17T00:00:00,9976,C029,blonde + blue eyes + size 0–4,1
E0001329,2024-08-03T00:00:00,9976,C020,fragrance + high cheekbones,1
E0001330,2024-09-15T00:00:00,9976,C010,blonde + blue eyes + size 0–4,1
E0001331,2024-10-01T00:00:00,9976,C037,brown hair + green eyes + lookbook,1
E0001332,2025-07-25T00:00:00,9976,C010,fragrance + high cheekbones,1
E0001333,2025-07-26T00:00:00,9976,C010,beauty campaign + porcelain skin,1
E0001334,2025-08-20T00:00:00,9976,C037,brown hair + green eyes + lookbook,1
E0001335,2025-09-28T00:00:00,9976,C036,fragrance + high cheekbones,1
E0001336,2025-01-21T00:00:00,9976,C019,fragrance + high cheekbones,1
E0001337,2024-08-20T00:00:00,10034,C009,brown hair + green eyes + lookbook,1
E0001338,2024-08-19T00:00:00,10034,C009,beauty campaign + porcelain skin,1
E0001339,2024-10-15T00:00:00,10034,C025,luxury campaign + SS25 brief,1
E0001340,2024-10-06T00:00:00,10034,C037,editorial + runway height 175–182,1
E0001341,2025-06-05T00:00:00,10034,C009,beauty campaign + porcelain skin,1
E0001342,2025-10-02T00:00:00,10034,C010,editorial + runway height 175–182,1
E0001343,2024-08-26T00:00:00,10034,C019,editorial + runway height 175–182,1
E0001344,2024-08-26T00:00:00,10034,C019,luxury campaign + SS25 brief,1
E0001345,2024-11-20T00:00:00,10034,C009,fragrance + high cheekbones,1
E0001346,2024-11-20T00:00:00,10034,C009,beauty campaign + porcelain skin,1
E0001347,2025-09-21T00:00:00,10034,C009,beauty campaign + porcelain skin,1
E0001348,2025-04-04T00:00:00,10034,C038,beauty campaign + porcelain skin,1
E0001349,2025-10-06T00:00:00,10034,C038,fragrance + high cheekbones,1
E0001350,2025-10-07T00:00:00,10034,C038,editorial + runway height 175–182,1
E0001351,2025-02-14T00:00:00,10034,C023,fragrance + high cheekbones,1
E0001352,2025-02-15T00:00:00,10034,C023,luxury campaign + SS25 brief,1
E0001353,2024-05-15T00:00:00,10034,C012,blonde + blue eyes + size 0–4,1
E0001354,2025-03-03T00:00:00,10034,C020,beauty campaign + porcelain skin,1
E0001355,2024-11-21T00:00:00,10034,C027,fragrance + high cheekbones,1
E0001356,2024-11-23T00:00:00,10034,C027,blonde + blue eyes + size 0–4,1
E0001357,2025-04-22T00:00:00,10034,C011,editorial + runway height 175–182,1
E0001358,2024-12-15T00:00:00,10749,C008,editorial + runway height 175–182,1
E0001359,2024-12-15T00:00:00,10749,C008,brown hair + green eyes + lookbook,1
E0001360,2025-01-31T00:00:00,10749,C034,fragrance + high cheekbones,1
E0001361,2025-05-11T00:00:00,10749,C012,luxury campaign + SS25 brief,1
E0001362,2025-05-11T00:00:00,10749,C012,brown hair + green eyes + lookbook,1
E0001363,2025-03-18T00:00:00,10749,C015,fragrance + high cheekbones,1
E0001364,2024-10-16T00:00:00,10749,C008,blonde + blue eyes + size 0–4,1
E0001365,2024-10-17T00:00:00,10749,C008,fragrance + high cheekbones,1
E0001366,2025-05-12T00:00:00,10749,C035,fragrance + high cheekbones,1
E0001367,2024-11-26T00:00:00,10749,C036,fragrance + high cheekbones,1
E0001368,2024-11-25T00:00:00,10749,C036,editorial + runway height 175–182,1
E0001369,2025-06-04T00:00:00,10749,C035,beauty campaign + porcelain skin,1
E0001370,2024-08-10T00:00:00,10137,C016,beauty campaign + porcelain skin,1
E0001371,2024-11-29T00:00:00,10137,C011,luxury campaign + SS25 brief,1
E0001372,2024-11-29T00:00:00,10137,C011,blonde + blue eyes + size 0–4,1
E0001373,2024-12-08T00:00:00,10137,C014,brown hair + green eyes + lookbook,1
E0001374,2024-12-07T00:00:00,10137,C014,blonde + blue eyes + size 0–4,1
E0001375,2024-12-04T00:00:00,10137,C038,blonde + blue eyes + size 0–4,1
E0001376,2024-12-02T00:00:00,10137,C038,luxury campaign + SS25 brief,1
E0001377,2025-04-21T00:00:00,10137,C038,brown hair + green eyes + lookbook,1
E0001378,2025-04-12T00:00:00,10137,C023,beauty campaign + porcelain skin,1
E0001379,2025-02-11T00:00:00,10137,C011,beauty campaign + porcelain skin,1
E0001380,2025-10-06T00:00:00,10137,C023,editorial + runway height 175–182,1
E0001381,2025-01-12T00:00:00,10137,C038,brown hair + green eyes + lookbook,1
E0001382,2024-09-27T00:00:00,10137,C008,editorial + runway height 175–182,1
E0001383,2024-09-26T00:00:00,10137,C008,luxury campaign + SS25 brief,1
E0001384,2025-09-21T00:00:00,10137,C011,blonde + blue eyes + size 0–4,1
E0001385,2025-10-01T00:00:00,10695,C018,beauty campaign + porcelain skin,1
E0001386,2025-10-01T00:00:00,10695,C018,blonde + blue eyes + size 0–4,1
E0001387,2024-12-10T00:00:00,10695,C015,blonde + blue eyes + size 0–4,1
E0001388,2024-12-09T00:00:00,10695,C015,fragrance + high cheekbones,1
E0001389,2025-03-02T00:00:00,10695,C007,fragrance + high cheekbones,1
E0001390,2025-03-02T00:00:00,10695,C007,fragrance + high cheekbones,1
E0001391,2024-10-29T00:00:00,10695,C015,fragrance + high cheekbones,1
E0001392,2024-10-27T00:00:00,10695,C015,beauty campaign + porcelain skin,1
E0001393,2025-07-18T00:00:00,10695,C015,beauty campaign + porcelain skin,1
E0001394,2025-07-20T00:00:00,10695,C015,brown hair + green eyes + lookbook,1
E0001395,2024-11-17T00:00:00,10129,C032,fragrance + high cheekbones,1
E0001396,2025-03-12T00:00:00,10129,C003,beauty campaign + porcelain skin,1
E0001397,2025-03-14T00:00:00,10129,C003,editorial + runway height 175–182,1
E0001398,2024-10-20T00:00:00,10129,C032,beauty campaign + porcelain skin,1
E0001399,2025-05-24T00:00:00,10129,C032,blonde + blue eyes + size 0–4,1
E0001400,2025-05-22T00:00:00,10129,C032,blonde + blue eyes + size 0–4,1
